gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore,ActualChurn,PredictedChurnClass,PredictedChurnLabel,ChurnProbability,ChurnProbabilityPercent,ActualChurnLabel,CustomerRiskRank,RiskCategory,RetentionPriority,CustomerValueGroup,BusinessSegment,RecommendedAction,RecommendedOffer,RecommendedChannel,RecommendationReason,RecommendationPriorityScore,RecommendationRank
Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,5780.7,No,5736.2,1186.8,98.9,1,50.6,Loyal Customer,5,59.8,1,High-Speed Internet,1,1,63.22,52.63,0,1,Predicted Churn,0.5411255013144031,54.11,Stayed,1284,High,Monitor,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",57.76,46
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,1006.0,1207.2,100.6,1,17.0,New Customer,5,31.0,1,High-Speed Internet,0,1,21.09,76.73,1,1,Predicted Churn,0.8211573034491638,82.12,Churned,77,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.71,47
Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,4009.2,No,3898.8,1231.2,102.6,1,36.6,Established Customer,6,52.8,2,High-Speed Internet,1,1,48.95,58.92,0,1,Predicted Churn,0.6354091665636552,63.54,Stayed,837,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,No immediate financial incentive required,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract",57.7,48
Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,Yes,4702.35,1200.6,100.05,1,42.9,Established Customer,5,53.2,1,High-Speed Internet,1,1,53.86,58.15,1,1,Predicted Churn,0.6025643557816439,60.26,Churned,1009,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",57.7,49
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,985.0,1182.0,98.5,1,17.0,New Customer,5,31.0,1,High-Speed Internet,0,1,20.97,76.73,1,1,Predicted Churn,0.8217287868768515,82.17,Churned,74,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.69,50
Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,4429.0,1236.0,103.0,1,40.1,Established Customer,6,55.8,2,High-Speed Internet,1,1,53.55,56.41,1,1,Predicted Churn,0.6043302173010999,60.43,Churned,1003,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,No immediate financial incentive required,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract",57.68,51
Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,589.5,1179.0,98.25,1,14.2,New Customer,5,28.6,1,High-Speed Internet,0,1,17.45,78.74,1,1,Predicted Churn,0.8444124623677743,84.44,Churned,37,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.64,52
Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45,No,7072.0,1305.6,108.8,1,55.5,Loyal Customer,6,69.0,2,High-Speed Internet,1,1,75.64,45.36,0,0,Predicted Stay,0.45589669510107933,45.59,Stayed,1721,Moderate,Monitor,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Automated email or in-app message,"high customer value, flexible month-to-month contract",57.61,53
Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,Yes,3740.7,1213.2,101.1,1,35.9,Established Customer,5,47.2,1,High-Speed Internet,0,1,45.22,63.17,1,1,Predicted Churn,0.6583687603117665,65.84,Churned,731,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",57.59,54
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,283.8,1135.2,94.6,1,12.1,New Customer,4,21.8,0,High-Speed Internet,0,1,12.26,84.0,1,1,Predicted Churn,0.87778307300394,87.78,Churned,5,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.57,55
Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,7132.15,No,6960.1,1369.2,114.1,1,52.7,Loyal Customer,7,71.6,3,High-Speed Internet,1,1,76.28,43.62,0,0,Predicted Stay,0.4497758300948521,44.98,Stayed,1751,Moderate,Monitor,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Automated email or in-app message,"high customer value, flexible month-to-month contract",57.5,56
Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,No,3890.25,1197.0,99.75,1,37.3,Established Customer,5,48.4,1,High-Speed Internet,1,1,46.7,62.17,0,1,Predicted Churn,0.6466700678181856,64.67,Stayed,778,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",57.48,57
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes,381.8,1145.4,95.45,1,12.8,New Customer,4,22.4,0,High-Speed Internet,0,1,13.14,83.49,1,1,Predicted Churn,0.8702947922819868,87.03,Churned,12,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.47,58
Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,No,6283.7,1216.2,101.35,1,53.4,Loyal Customer,5,62.2,1,High-Speed Internet,1,1,67.63,50.62,0,1,Predicted Churn,0.5063252774344565,50.63,Stayed,1461,High,Monitor,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",57.43,59
Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,6354.0,1270.8,105.9,1,52.0,Loyal Customer,6,66.0,2,High-Speed Internet,1,1,69.93,47.87,1,0,Predicted Stay,0.4904515481427384,49.05,Churned,1541,Moderate,Monitor,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Automated email or in-app message,"high customer value, flexible month-to-month contract",57.4,60
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,Yes,95.1,1141.2,95.1,1,10.7,New Customer,4,20.6,0,High-Speed Internet,0,1,10.56,85.0,1,1,Predicted Churn,0.8855628907196009,88.56,Churned,2,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.36,61
Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,No,4804.7,1253.4,104.45,1,42.2,Established Customer,6,57.6,2,High-Speed Internet,1,1,56.66,54.9,0,1,Predicted Churn,0.5779296832924024,57.79,Stayed,1113,High,Monitor,High Value,Protect Immediately,Immediate personalized retention outreach,No immediate financial incentive required,Automated email or in-app message,"elevated predicted churn risk, high customer value, flexible month-to-month contract",57.34,62
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,820.5,Yes,797.2,1195.8,99.65,1,15.6,New Customer,5,29.8,1,High-Speed Internet,0,1,19.27,77.73,1,1,Predicted Churn,0.8272444583208506,82.72,Churned,58,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.34,63
Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,4564.9,No,4547.1,1186.2,98.85,1,42.2,Established Customer,5,52.6,1,High-Speed Internet,1,1,52.65,58.65,0,1,Predicted Churn,0.6043890171727905,60.44,Stayed,999,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",57.32,64
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,284.55,1138.2,94.85,1,12.1,New Customer,4,21.8,0,High-Speed Internet,0,1,12.27,84.0,0,1,Predicted Churn,0.8735783714962221,87.36,Stayed,11,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.32,65
Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes,5418.4,1250.4,104.2,1,46.4,Loyal Customer,6,61.2,2,High-Speed Internet,1,1,62.05,51.89,1,1,Predicted Churn,0.5408171644691075,54.08,Churned,1285,High,Monitor,High Value,Protect Immediately,Immediate personalized retention outreach,No immediate financial incentive required,Automated email or in-app message,"elevated predicted churn risk, high customer value, flexible month-to-month contract",57.27,66
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,377.2,1131.6,94.3,1,12.8,New Customer,4,22.4,0,High-Speed Internet,0,1,13.11,83.49,1,1,Predicted Churn,0.8670101850662864,86.7,Churned,15,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.26,67
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,Yes,2856.5,1182.0,98.5,1,30.3,Established Customer,5,42.4,1,High-Speed Internet,0,1,37.64,67.19,1,1,Predicted Churn,0.7031655346607617,70.32,Churned,530,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",57.25,68
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes,502.5,1206.0,100.5,1,13.5,New Customer,5,28.0,1,High-Speed Internet,0,1,16.64,79.24,1,1,Predicted Churn,0.8429485877231365,84.29,Churned,40,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.23,69
Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,Yes,6813.6,1202.4,100.2,1,57.6,Loyal Customer,5,65.8,1,High-Speed Internet,1,1,72.53,47.61,1,0,Predicted Stay,0.4703339419491101,47.03,Churned,1650,Moderate,Monitor,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Automated email or in-app message,"high customer value, flexible month-to-month contract, limited support-service usage",57.23,70
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.0,1145.35,Yes,1122.0,1224.0,102.0,1,17.7,New Customer,5,31.6,1,High-Speed Internet,0,1,22.07,76.23,1,1,Predicted Churn,0.8060065495072698,80.6,Churned,116,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.19,71
Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,No,3123.0,1249.2,104.1,1,31.0,Established Customer,6,48.0,2,High-Speed Internet,0,1,42.0,62.94,0,1,Predicted Churn,0.6731873803631377,67.32,Stayed,661,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,No immediate financial incentive required,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract",57.19,72
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.95,329.95,Yes,302.85,1211.4,100.95,1,12.1,New Customer,5,26.8,1,High-Speed Internet,0,1,14.87,80.25,1,1,Predicted Churn,0.8539007538032752,85.39,Churned,21,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.18,73
Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,No,6943.2,1262.4,105.2,1,56.2,Loyal Customer,6,69.6,2,High-Speed Internet,1,1,75.19,44.86,0,0,Predicted Stay,0.45045950254060296,45.05,Stayed,1746,Moderate,Monitor,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Automated email or in-app message,"high customer value, flexible month-to-month contract",57.1,74
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,Yes,188.0,1128.0,94.0,1,11.4,New Customer,4,21.2,0,High-Speed Internet,0,1,11.4,84.5,1,1,Predicted Churn,0.8754847073760299,87.55,Churned,6,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.09,75
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,187.7,1126.2,93.85,1,11.4,New Customer,4,21.2,0,High-Speed Internet,0,1,11.4,84.5,1,1,Predicted Churn,0.8749771953004122,87.5,Churned,7,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.06,76
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,101.45,1217.4,101.45,1,10.7,New Customer,5,25.6,1,High-Speed Internet,0,1,13.09,81.25,1,1,Predicted Churn,0.8630428713954145,86.3,Churned,16,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",57.02,77
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,Yes,187.7,1126.2,93.85,1,11.4,New Customer,4,21.2,0,High-Speed Internet,0,1,11.4,84.5,1,1,Predicted Churn,0.8736471912463567,87.36,Churned,10,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",56.98,78
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,Yes,94.0,1128.0,94.0,1,10.7,New Customer,4,20.6,0,High-Speed Internet,0,1,10.55,85.0,1,1,Predicted Churn,0.878881450210542,87.89,Churned,3,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",56.95,79
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,Yes,93.55,1122.6,93.55,1,10.7,New Customer,4,20.6,0,High-Speed Internet,0,1,10.55,85.0,1,1,Predicted Churn,0.8777935649416633,87.78,Churned,4,Critical,Immediate Action,Low Value,Retention Opportunity,Provide cost-effective retention offer,Annual contract discount and loyalty credit,Retention specialist phone call,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",56.89,80
Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,3014.55,1247.4,103.95,1,30.3,Established Customer,5,42.4,1,High-Speed Internet,0,1,38.57,67.19,0,1,Predicted Churn,0.6909734838253045,69.1,Stayed,583,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",56.89,81
Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,Yes,3466.75,1188.6,99.05,1,34.5,Established Customer,5,46.0,1,High-Speed Internet,0,1,43.02,64.18,1,1,Predicted Churn,0.6607721740449577,66.08,Churned,718,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",56.85,82
Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,4034.4,1180.8,98.4,1,38.7,Established Customer,5,49.6,1,High-Speed Internet,1,1,48.14,61.16,1,1,Predicted Churn,0.626489135636395,62.65,Churned,894,High,High Priority,High Value,Protect Immediately,Immediate personalized retention outreach,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, high customer value, flexible month-to-month contract, limited support-service usage",56.85,83
Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,No,5358.6,1236.6,103.05,1,46.4,Loyal Customer,6,61.2,2,High-Speed Internet,1,1,61.7,51.89,0,1,Predicted Churn,0.5333879848679547,53.34,Stayed,1329,High,Monitor,High Value,Protect Immediately,Immediate personalized retention outreach,No immediate financial incentive required,Automated email or in-app message,"elevated predicted churn risk, high customer value, flexible month-to-month contract",56.68,84
